X_pct,Y_pct,XIRR_pct,CAGR_pct,Benchmark_CAGR_pct,Alpha_pct,TotalReturn_pct,FinalValue_INR,NumTrades,OpenPositions,WinRate_pct,AvgHoldingDays,MaxDrawdown_INR,TotalInvested_INR,TotalReturned_INR,FinalCash_INR,FinalAsset_INR,STCG_Tax_INR,LTCG_Tax_INR,TotalTax_INR,NetAfterTax_INR
17.0,11.0,17.720097750105882,17.733252461659333,20.22213622189051,-2.4888837602311753,412.0148836503236,512014.88365032355,186,23,91.38755980861244,177.96774193548387,-69588.81775905154,4180000.0,4185037.7978130365,105037.79781303355,406977.08583729,81446.57778428285,7225.613611452406,88672.19139573527,423342.6922545883
17.0,12.0,19.714970562374916,19.729726217655497,20.22213622189051,-0.4924100042350119,505.8164367332258,605816.4367332258,205,24,92.57641921397381,175.24878048780488,-61591.01406897718,4580000.0,4657635.937509152,177635.93750915513,428180.49922407063,96063.79100105513,9664.622812984939,105728.41381404006,500088.02291918575
17.0,13.0,16.576259815913915,16.588506991996923,20.22213622189051,-3.633629229893586,364.33470938069013,464334.7093806901,143,25,90.47619047619048,210.67832167832168,-62338.16388318146,3360000.0,3274864.822664139,14864.822664139007,449469.88671655115,71073.17758891926,7437.366839942846,78510.54442886211,385824.164951828
17.0,14.0,17.762489625607273,17.775678118276627,20.22213622189051,-2.4464581036138817,413.8637052693828,513863.7052693828,147,27,89.65517241379311,212.51700680272108,-50979.79984553215,3480000.0,3402432.518150846,22432.51815084486,491431.18711853796,77493.11505846579,9370.86785731449,86863.98291578027,426999.7223536025
17.0,15.0,17.81523422202905,17.828464760264694,20.22213622189051,-2.3936714616258143,416.17242476006925,516172.42476006923,140,27,89.82035928143712,248.19285714285715,-64914.810754457576,3340000.0,3263448.692712933,23448.69271293399,492723.73204713524,73202.67092306068,12179.417262203819,85382.0881852645,430790.33657480474
17.0,16.0,19.75870391895573,19.773494928180547,20.22213622189051,-0.44864129370996153,508.0356344470739,608035.6344470739,156,28,90.21739130434783,242.42307692307693,-72837.13069101113,3680000.0,3674654.322737411,94654.32273740864,513381.3117096653,87854.52156989319,14422.714360992848,102277.23593088603,505758.3985161879
17.0,17.0,17.079792008458096,17.09243774987792,20.22213622189051,-3.1296984720125884,384.8081470994898,484808.1470994898,116,24,87.85714285714286,289.9568965517241,-53930.12361726788,2800000.0,2754180.15556939,54180.15556938817,430627.99153010163,64347.421346277355,14055.38110475018,78402.80245102753,406405.34464846225
17.0,18.0,18.696367977929555,18.710303303715857,20.22213622189051,-1.511832918174651,456.14758193690585,556147.5819369059,129,27,88.46153846153845,267.47286821705427,-52593.77049798326,3120000.0,3083658.019197242,63658.01919724015,492489.56273966574,75227.75239640808,15939.907151899972,91167.65954830805,464979.9223885978
17.0,19.0,18.79049937730621,18.804510261123554,20.22213622189051,-1.417625960766955,460.5787179668247,560578.7179668247,122,27,87.91946308724832,288.11475409836066,-56374.70720752346,2980000.0,2946588.2671927977,66588.2671927984,493990.4507740262,73387.30395711197,17456.468425904808,90843.77238301678,469734.9455838079
17.0,20.0,17.693163364718888,17.706296618312955,20.22213622189051,-2.515839603577554,410.8433168176087,510843.31681760866,105,26,87.02290076335878,319.6857142857143,-54652.93869031611,2620000.0,2554040.6438053153,34040.64380531422,476802.67301229446,60012.80180781601,19247.07934577926,79259.88115359527,431583.4356640134
