,V2_X10_Y20,V1_X10_Y20,NIFTY50_Benchmark
2021-06-02,33.10084768751296,47.04769046857806,35.00792109715811
2021-06-03,32.99077643979204,46.61823315871014,35.04287822546568
2021-06-04,33.08634254585703,46.54211574942513,35.16577221380566
2021-06-07,33.728030973217706,47.670431795096555,35.81304605800486
2021-06-08,33.600965916105395,46.828436328506704,35.60727410410642
2021-06-09,33.46754591532948,46.374806081567435,35.242364505253335
2021-06-10,33.65938057105979,46.19175184372188,35.45400897240447
2021-06-11,33.88113505481405,46.17998125326188,35.4538579391902
2021-06-14,33.77385382122069,45.71090435242486,35.187451524894556
2021-06-15,33.90858466028301,45.8157941822219,35.234981597761525
2021-06-16,33.92140650786155,44.872102180158116,34.54671204598583
2021-06-17,33.56649400563532,44.36983677311088,34.09953137004833
2021-06-18,33.558711730168845,44.564663604983544,34.251677312748406
2021-06-21,33.783523172709565,44.71193106230225,34.32669997271898
2021-06-22,33.563821031012786,44.41731769170305,34.34002045868103
2021-06-23,33.4930494039668,44.49223743702697,34.388210602819335
2021-06-24,34.15139848665334,45.153527042114526,34.851579280003506
2021-06-25,34.275864656273214,45.45650028207575,35.15552182773361
2021-06-28,34.378461256848624,46.042065544622936,35.24824048658062
2021-06-29,34.53725925384485,46.44063192794188,35.22915116267884
2021-06-30,34.61819509640311,46.24973122822729,35.018563370844056
2021-07-01,34.632316151089746,46.15102072082551,34.85551474875146
2021-07-02,34.95713549608226,46.46253877688735,35.006297633879036
2021-07-05,34.872147653011766,46.15061644432603,34.82794418828943
2021-07-06,34.1566052281997,45.07181748756288,34.272022990172665
2021-07-07,34.383389812448016,45.094862651026205,34.62347199755222
2021-07-08,34.21900701204849,45.10838552326133,34.38063114420733
2021-07-09,34.27685186677139,44.96905690876758,34.52517148282088
2021-07-12,34.34355874953767,45.027180150588705,34.59216413382797
2021-07-13,34.89187540925851,45.35246564505022,34.7609840058561
2021-07-14,34.77584008666674,45.146634259964344,34.823830137429226
2021-07-15,34.61061019857483,44.508721998134405,34.71536533796791
2021-07-16,34.87596847010843,45.10434178070584,35.06833180621713
2021-07-19,34.16951035690958,44.04905123718492,34.55096163026763
2021-07-20,33.7164992275141,43.386293713312085,34.07158894045929
2021-07-21,33.04822469522974,42.18173418139326,33.524325705045996
2021-07-22,33.47701453149341,42.34294976390815,33.93913250969658
2021-07-23,33.6630275525416,42.58917555617154,34.143609622398486
2021-07-26,33.53980829102237,42.238335087070375,33.943819417234586
2021-07-27,32.58904829199209,41.57736750913132,33.48153457854417
2021-07-28,32.34908577185902,41.29627554420428,33.43699116631043
2021-07-29,32.299354356948214,41.97575242163731,34.26646338331285
2021-07-30,32.596651694809985,42.1276745751866,34.45786246862088
2021-08-02,33.10191760984882,42.80133358142773,35.04622486771565
2021-08-03,34.23531109629416,44.2772155130007,36.031982082693006
2021-08-04,34.47839491333839,44.92303052820547,36.35986912370579
2021-08-05,34.48380242706159,44.396904632085075,35.98567264169525
2021-08-06,34.5126428307555,44.034600345975946,35.61097774844744
2021-08-09,35.22009193873308,44.726261821305435,35.729952234487826
2021-08-10,35.0557013690175,43.63005423026396,35.225093084083504
2021-08-11,34.845680925342016,43.61684182378409,35.187291113917965
2021-08-12,34.96580757568639,43.402139507856894,35.29953428397488
2021-08-13,34.84781949228104,42.76633362776732,35.182477647188804
2021-08-16,34.97057955258684,42.586144971835814,34.995595915586385
2021-08-17,35.06541217952277,42.53829001822989,35.39359186837956
2021-08-18,34.824612843384095,42.34492505629272,35.15291341836464
2021-08-19,34.6380672439571,42.44471866738431,35.19216465956312
2021-08-20,34.64684018289663,42.140005700999424,34.6399122461972
2021-08-23,34.41234772935717,42.33903681013622,34.85447419375893
2021-08-24,34.94486517590059,42.65967109953321,35.401131883646485
2021-08-25,34.893950713697606,42.823320697991484,35.39527408074754
2021-08-26,34.7413780485633,42.79573726631216,35.40381584941843
2021-08-27,35.226749937300504,43.165844820499565,35.79210464497069
2021-08-30,36.101050638458474,43.41482104659335,36.23699791986501
2021-08-31,36.69531219030111,43.73586625187522,36.86059884125139
2021-09-01,36.48506419756576,43.853827720976504,36.84415092974802
2021-09-02,36.74208308601876,44.33992211235061,37.348787671486726
2021-09-03,37.28595589201744,45.40416130881128,37.95924161895381
2021-09-06,37.26696820380884,45.39412942004704,38.05459648375964
2021-09-07,37.28300731744767,45.5553596327326,38.103933563682865
2021-09-08,37.376103448590925,45.20172828660465,37.95696519128471
2021-09-09,37.126409537328556,44.95370721922956,37.88552541203218
2021-09-10,36.85287336688696,44.61476009013021,37.69386841941036
2021-09-13,36.83643205218754,43.95591508447936,37.379831075147685
2021-09-14,37.479763396710844,44.34870453555322,37.61986764779759
2021-09-15,37.97867547179017,43.975610842084166,37.78869282782749
2021-09-16,38.567613140917544,44.23753310075278,38.00689015647028
2021-09-17,38.415991471644936,44.158958129929246,37.824302264852605
2021-09-20,36.70126474648458,42.41752387052449,36.54704499900294
2021-09-21,37.34085830276101,42.66634832049263,37.06742893970163
2021-09-22,37.10883793690796,42.35479200977797,36.95392034295863
2021-09-23,37.625500894723054,42.42209335521434,37.22644363890808
2021-09-24,37.49266361427252,42.23305514136968,37.03001244594528
2021-09-27,37.92403656019254,42.03959180042614,36.74347166791381
2021-09-28,38.007783311050524,42.041720787262406,36.720802146998
2021-09-29,38.22225412424882,41.704562180658634,36.490400588204096
2021-09-30,37.53664502551477,41.6731984525289,36.3225281303265
2021-10-01,37.6832486235829,41.33266456302083,36.017114845800165
2021-10-04,38.42139448839359,41.41949781656904,36.49437594419367
2021-10-05,38.85548163205554,41.68018785418484,36.73819879911786
2021-10-06,37.91350554433286,41.19229509414857,35.85312128218081
2021-10-07,39.160595280452036,41.894644333939326,36.57188441954422
2021-10-08,39.598049162296725,42.17247723256619,36.768626644111734
2021-10-11,40.228822588422105,42.22028080210873,36.711972412413196
2021-10-12,40.32834764117552,41.7077304980624,36.55683590050658
2021-10-13,40.98324721179898,41.91395139908685,37.017464751003494
2021-10-14,42.05020817329801,42.51610051763053,37.64005113842479
2021-10-15,42.263692338700885,41.88936293307006,37.15118574984202
2021-10-18,42.60254888885031,41.971818913790116,37.14755747149698
2021-10-19,42.55324836862808,42.30334319553422,37.12383409958735
2021-10-20,43.24356893373755,42.767726456217005,37.29308780241809
2021-10-21,44.135955268991836,43.49814086251194,37.68400928632876
2021-10-22,44.073812853091844,43.55701201898536,37.60681275044602
2021-10-25,43.39730533619019,42.752109355369726,36.69897045870512
2021-10-26,43.75356111476021,43.0220454154749,37.17076125275685
2021-10-27,43.41997109607352,42.245293388293106,36.598597523285
2021-10-28,41.958024828414196,41.720405961842324,35.81259706504978
2021-10-29,42.859227961842514,42.011753621581896,35.65547870191024
2021-11-01,44.810574524999616,43.17229581925126,36.884053132816554
2021-11-02,44.531366389215066,42.89332995000974,36.80159099397275
2021-11-03,43.89183844984581,42.65151386276844,36.36027370666919
2021-11-04,43.911815003765994,42.61085499971094,36.48173256820733
2021-11-05,43.911815003765994,42.61085499971094,36.48173256820733
2021-11-08,43.16633019811471,42.15073496623711,36.43225769493264
2021-11-09,43.96509403006523,42.645661493664555,36.95175651396434
2021-11-10,43.39781436171095,42.061947329613034,36.341996573501966
2021-11-11,43.30495860359549,41.63472014547893,35.79678228062853
2021-11-12,42.56835349218433,41.24144265706371,35.88274398028653
2021-11-15,43.28463390582835,41.481471507893495,36.20167559186698
2021-11-16,43.18247291367938,40.95703787796994,35.71885537155828
2021-11-17,43.99538405879255,41.48684023483078,35.803187233824964
2021-11-18,42.96209028573017,40.969567973658805,35.00389740215557
2021-11-19,43.76158804769141,41.24196236039248,35.135668226884256
2021-11-22,43.05476819045795,40.5174029538844,33.99026831575822
2021-11-23,42.97563269651634,40.20195097014783,33.94391726161285
2021-11-24,42.77028892275756,40.38194428828421,34.0024364551859
2021-11-25,42.06839111191343,40.18886851168142,33.976327549833975
2021-11-26,40.385299922132425,38.89680217082485,32.61637064623546
2021-11-29,39.93082292615355,38.63860010501139,32.27765178094864
2021-11-30,39.51031697193989,38.61660106455571,32.1747378434343
2021-12-01,40.19255896714115,38.780162367835814,32.58971039348408
2021-12-02,40.67031334584872,39.073296175033434,33.20286799825873
2021-12-03,41.09301505998697,39.47792709147431,33.61101928809147
2021-12-06,40.949017764341946,39.4183524413261,33.3513233374358
2021-12-07,41.29872655124049,39.798234946989616,33.88215690442094
2021-12-08,42.926541701552054,41.314742602003165,35.23916773593771
2021-12-09,42.765928315486605,41.15272352587447,35.14501628606281
2021-12-10,42.6880409305646,40.75963904356639,34.93874735515989
2021-12-13,42.437589609597715,40.49222478079908,34.64013013149307
2021-12-14,42.62641918663128,39.85833522312636,34.30582966245812
2021-12-15,41.75516450093715,39.371618413019284,33.889734893624166
2021-12-16,41.31348371914909,39.37845334714189,33.882488605487815
2021-12-17,40.062260326291835,38.11099228721338,32.63732990200066
2021-12-20,39.27385496223135,37.12259846970565,31.59142165304212
2021-12-21,39.73108493355581,37.16170193567601,31.855635807454185
2021-12-22,40.35512760590581,37.60764827304885,32.416519568183524
2021-12-23,40.23050588539397,37.473967417812105,32.33395231511898
2021-12-24,40.102547018787234,36.92411449568669,31.86007897548304
2021-12-27,39.7754670647891,36.55939768040146,31.891018065264088
2021-12-28,40.38171627863194,36.5913453494308,32.16665445594686
2021-12-29,40.98277596846669,37.23084744363163,32.40728539499664
2021-12-30,41.03846470352204,37.57263363549792,32.6811881182894
2021-12-31,41.60197288819894,38.00805847461637,33.14657488375834
2022-01-03,42.270957773008554,38.05503250472344,33.41972237692929
2022-01-04,42.54643151688875,38.22832720665134,33.64336516031272
2022-01-05,42.56479540736473,37.53721605071338,33.63159074742321
2022-01-06,41.89737183269466,36.944325014360246,33.15461139362892
2022-01-07,41.5506907663779,36.642821726298024,33.185025009113936
2022-01-10,41.54029505490215,36.6105017277504,33.300314254902894
2022-01-11,41.154945874254125,36.48895143618569,33.34055210278124
2022-01-12,41.41969285071107,36.22319156301981,33.34803910015391
2022-01-13,41.879608724771835,35.73894275064558,33.3080686970314
2022-01-14,41.00251662503111,35.39346771220793,33.16570500286886
2022-01-17,40.81768758870954,34.76011695897745,33.05645048808541
2022-01-18,40.26924752015597,34.45024193794488,32.816007806832026
2022-01-19,39.76579256556565,34.003829496235085,32.51267336935544
2022-01-20,39.51499606553883,33.891798692989575,32.12063543098491
2022-01-21,39.026394574642474,33.31126721803508,31.42881708467047
2022-01-24,38.09401150834224,32.89004371771729,30.633129882818054
2022-01-25,38.80832140852695,33.45906168087544,31.20532507339624
2022-01-26,39.60799918979867,34.00934636356232,31.596682066651873
2022-01-27,39.07529983584443,33.4954270826735,31.042161879295072
2022-01-28,38.39709346504216,33.141357412464245,30.653433686170416
2022-01-31,38.57703836150333,33.681617295256004,31.049290003600216
2022-02-01,39.37650559033259,33.7388326220549,31.37278812968156
2022-02-02,39.82809775196121,34.1543196740635,31.81872994730679
2022-02-03,39.77326562054746,33.959107868779384,31.57264799142081
2022-02-04,39.36292648588056,33.65370301754198,31.345440439434192
2022-02-07,38.710068012595464,33.091289047958796,30.64123718677143
2022-02-08,39.17228713101577,33.35557365690771,30.8604633984771
2022-02-09,40.175466601804466,33.701689371947396,31.38964963731823
2022-02-10,40.93790288511874,34.63904617027866,32.10164176239465
2022-02-11,41.11084346024001,34.815276971128895,32.02030308793642
2022-02-14,39.60589853805223,33.738927642918085,30.80176599993174
2022-02-15,40.96517671073665,34.93703502961827,32.116356605368665
2022-02-16,41.44415105998978,35.644240974769346,32.50578372156963
2022-02-17,40.86102319621459,34.638698490156195,31.75359958755477
2022-02-18,40.242200509012484,33.782082299076755,31.186593508524616
2022-02-21,39.49856195985599,33.13616852790153,30.64639044381916
2022-02-22,39.29233290943006,33.238857285060774,30.677699770938904
2022-02-23,39.69430002289825,33.57606189468192,30.86891326523169
2022-02-24,36.88319079856992,31.091128219506857,28.448677274698042
2022-02-25,37.33895798598403,31.624846377336002,29.3340676861471
2022-02-28,37.1273706079235,31.56773619821727,29.49920149473484
2022-03-01,36.9434558529927,31.06901186433131,29.08704457800031
2022-03-02,36.707635887722255,30.759762813527725,28.86802815684677
